EventIndex,Planet1,Aspect,Planet2,Orb,Type
277,Moon,Square,Venus,9°04’,Applying
277,Moon,Opposition,Saturn,0°36’,Separating
277,Moon,Trine,Uranus,7°01’,Separating
277,Mercury,Square,Saturn,5°30’,Applying
277,Venus,Conjunction,Neptune,5°22’,Separating
277,Mars,Conjunction,Jupiter,0°55’,Applying
277,Uranus,Sextile,Pluto,0°49’,Separating
278,Sun,Square,Moon,8°19’,Applying
278,Sun,Conjunction,Mercury,0°02’,Applying
278,Sun,Conjunction,Mars,8°54’,Separating
278,Sun,Square,Jupiter,8°31’,Applying
278,Sun,Square,Saturn,7°01’,Separating
278,Sun,Conjunction,Uranus,6°04’,Applying
278,Moon,Square,Mercury,8°17’,Applying
278,Moon,Square,Mars,0°34’,Separating
278,Moon,Opposition,Saturn,1°18’,Applying
278,Mercury,Square,Saturn,6°58’,Separating
278,Mercury,Conjunction,Uranus,6°07’,Applying
278,Venus,Trine,Jupiter,6°52’,Separating
278,Venus,Sextile,Neptune,1°49’,Separating
278,Venus,Conjunction,Pluto,0°28’,Separating
278,Mars,Square,Saturn,1°53’,Applying
278,Jupiter,Square,Uranus,2°26’,Separating
278,Jupiter,Opposition,Neptune,5°02’,Applying
278,Jupiter,Trine,Pluto,6°23’,Applying
278,Neptune,Sextile,Pluto,1°21’,Separating
279,Sun,Conjunction,Mercury,0°20’,Separating
279,Sun,Conjunction,Venus,3°53’,Applying
279,Sun,Trine,Saturn,3°01’,Applying
279,Sun,Trine,Neptune,1°16’,Applying
279,Moon,Square,Jupiter,1°41’,Applying
279,Moon,Trine,Uranus,6°47’,Separating
279,Mercury,Conjunction,Venus,3°32’,Applying
279,Mercury,Trine,Saturn,2°40’,Applying
279,Mercury,Trine,Neptune,0°56’,Applying
279,Venus,Trine,Saturn,0°52’,Applying
279,Venus,Trine,Neptune,2°36’,Applying
279,Mars,Sextile,Jupiter,0°07’,Applying
279,Mars,Conjunction,Pluto,0°34’,Separating
279,Jupiter,Sextile,Pluto,0°42’,Separating
279,Saturn,Trine,Neptune,1°44’,Applying
280,Sun,Square,Moon,8°44’,Separating
280,Sun,Sextile,Saturn,5°14’,Applying
280,Moon,Square,Mercury,8°36’,Applying
280,Moon,Trine,Venus,3°09’,Applying
280,Moon,Trine,Neptune,2°12’,Applying
280,Mercury,Conjunction,Pluto,4°18’,Applying
280,Venus,Square,Saturn,6°39’,Separating
280,Venus,Opposition,Uranus,2°29’,Applying
280,Venus,Conjunction,Neptune,0°56’,Separating
280,Mars,Square,Saturn,6°38’,Applying
280,Mars,Conjunction,Pluto,6°57’,Separating
280,Jupiter,Trine,Saturn,0°24’,Separating
280,Saturn,Square,Neptune,5°42’,Applying
280,Uranus,Opposition,Neptune,3°26’,Applying
281,Sun,Square,Moon,4°02’,Applying
281,Sun,Sextile,Jupiter,2°17’,Applying
281,Sun,Opposition,Uranus,4°30’,Separating
281,Sun,Trine,Pluto,8°08’,Separating
281,Moon,Square,Mercury,6°30’,Separating
281,Moon,Square,Venus,8°16’,Separating
281,Moon,Trine,Saturn,8°03’,Applying
281,Moon,Square,Uranus,0°28’,Separating
281,Mercury,Conjunction,Venus,1°45’,Applying
281,Mercury,Trine,Mars,6°19’,Applying
281,Mercury,Opposition,Uranus,6°02’,Separating
281,Mercury,Sextile,Neptune,0°49’,Applying
281,Mercury,Trine,Pluto,2°25’,Separating
281,Venus,Trine,Mars,4°33’,Separating
281,Venus,Sextile,Neptune,0°56’,Applying
281,Venus,Trine,Pluto,4°10’,Applying
281,Jupiter,Square,Saturn,1°43’,Applying
281,Jupiter,Trine,Uranus,6°48’,Separating
281,Uranus,Trine,Neptune,6°51’,Applying
281,Uranus,Sextile,Pluto,3°37’,Applying
281,Neptune,Sextile,Pluto,3°14’,Applying
282,Sun,Conjunction,Mars,9°49’,Applying
282,Sun,Trine,Uranus,1°28’,Separating
282,Sun,Sextile,Neptune,2°14’,Applying
282,Moon,Square,Venus,3°11’,Separating
282,Moon,Sextile,Mars,2°46’,Separating
282,Moon,Square,Jupiter,1°28’,Separating
282,Mercury,Square,Saturn,1°35’,Separating
282,Venus,Conjunction,Jupiter,1°43’,Applying
282,Saturn,Trine,Pluto,0°36’,Separating
282,Uranus,Opposition,Neptune,3°42’,Separating
283,Sun,Sextile,Mars,4°40’,Applying
283,Sun,Opposition,Saturn,6°59’,Separating
283,Moon,Trine,Venus,1°15’,Applying
283,Moon,Trine,Jupiter,4°18’,Separating
283,Moon,Square,Saturn,5°54’,Applying
283,Moon,Square,Uranus,6°27’,Separating
283,Venus,Conjunction,Jupiter,5°34’,Separating
283,Mars,Square,Uranus,5°58’,Applying
283,Mars,Square,Pluto,1°11’,Applying
283,Jupiter,Square,Neptune,5°34’,Separating
283,Uranus,Sextile,Neptune,3°25’,Separating
283,Uranus,Conjunction,Pluto,4°46’,Separating
283,Neptune,Sextile,Pluto,1°21’,Applying
284,Sun,Conjunction,Moon,0°17’,Separating
284,Sun,Square,Mars,4°19’,Separating
284,Sun,Trine,Jupiter,8°36’,Applying
284,Sun,Trine,Pluto,5°01’,Separating
284,Moon,Square,Mars,4°36’,Separating
284,Moon,Trine,Jupiter,8°19’,Applying
284,Moon,Trine,Pluto,5°19’,Separating
284,Mercury,Trine,Jupiter,4°32’,Separating
284,Mercury,Square,Uranus,4°56’,Applying
284,Venus,Square,Jupiter,6°57’,Applying
284,Venus,Square,Saturn,6°59’,Applying
284,Jupiter,Opposition,Saturn,0°02’,Separating
284,Uranus,Conjunction,Neptune,3°06’,Applying
284,Neptune,Sextile,Pluto,3°46’,Applying
285,Sun,Sextile,Mars,0°20’,Applying
285,Sun,Sextile,Jupiter,1°09’,Separating
285,Sun,Opposition,Saturn,2°38’,Separating
285,Sun,Trine,Neptune,9°19’,Applying
285,Moon,Square,Pluto,4°20’,Applying
285,Venus,Square,Uranus,4°17’,Separating
285,Venus,Square,Neptune,6°12’,Separating
285,Mars,Trine,Jupiter,1°30’,Separating
285,Mars,Trine,Saturn,2°59’,Separating
285,Jupiter,Trine,Saturn,1°29’,Separating
285,Uranus,Conjunction,Neptune,1°54’,Applying
285,Uranus,Sextile,Pluto,2°49’,Separating
286,Sun,Trine,Uranus,1°25’,Separating
286,Sun,Square,Pluto,5°56’,Separating
286,Moon,Trine,Mercury,1°58’,Applying
286,Moon,Trine,Mars,4°51’,Separating
286,Mercury,Conjunction,Mars,6°49’,Separating
286,Mercury,Square,Jupiter,3°47’,Separating
286,Mercury,Square,Saturn,3°32’,Separating
286,Venus,Square,Uranus,1°12’,Applying
286,Venus,Trine,Neptune,2°21’,Separating
286,Venus,Sextile,Pluto,3°18’,Separating
286,Mars,Square,Jupiter,3°01’,Applying
286,Mars,Square,Saturn,3°17’,Applying
286,Jupiter,Conjunction,Saturn,0°15’,Applying
286,Neptune,Sextile,Pluto,0°57’,Applying
287,Sun,Square,Moon,0°48’,Separating
287,Sun,Conjunction,Mercury,1°23’,Applying
287,Sun,Square,Saturn,1°40’,Applying
287,Sun,Square,Uranus,2°09’,Applying
287,Moon,Square,Mercury,2°12’,Separating
287,Moon,Conjunction,Saturn,0°52’,Applying
287,Moon,Opposition,Uranus,1°20’,Applying
287,Moon,Sextile,Pluto,2°13’,Applying
287,Mercury,Square,Saturn,3°04’,Applying
287,Mercury,Square,Uranus,3°33’,Applying
287,Jupiter,Conjunction,Neptune,2°44’,Separating
287,Saturn,Opposition,Uranus,0°28’,Applying
287,Saturn,Sextile,Pluto,1°21’,Applying
287,Uranus,Trine,Pluto,0°52’,Separating
288,Sun,Trine,Moon,2°21’,Applying
288,Sun,Square,Jupiter,1°19’,Applying
288,Sun,Sextile,Uranus,3°52’,Applying
288,Moon,Square,Mercury,9°14’,Separating
288,Moon,Square,Neptune,2°54’,Applying
288,Mercury,Trine,Mars,2°39’,Applying
288,Venus,Square,Mars,5°08’,Applying
288,Venus,Trine,Pluto,0°53’,Applying
288,Mars,Opposition,Saturn,4°36’,Separating
288,Jupiter,Trine,Saturn,5°40’,Applying
288,Jupiter,Trine,Neptune,0°46’,Separating
288,Saturn,Trine,Neptune,4°53’,Applying
289,Sun,Trine,Moon,4°47’,Applying
289,Sun,Square,Jupiter,9°03’,Separating
289,Sun,Square,Uranus,0°31’,Applying
289,Sun,Square,Neptune,2°13’,Separating
289,Moon,Square,Venus,6°12’,Separating
289,Mercury,Conjunction,Saturn,1°46’,Applying
289,Mercury,Square,Pluto,2°59’,Applying
289,Venus,Sextile,Mars,0°30’,Separating
289,Venus,Trine,Jupiter,1°55’,Applying
289,Mars,Opposition,Jupiter,2°26’,Applying
289,Jupiter,Conjunction,Neptune,6°50’,Applying
289,Saturn,Square,Pluto,1°13’,Applying
289,Uranus,Opposition,Neptune,2°44’,Separating
290,Sun,Square,Moon,7°26’,Separating
290,Sun,Sextile,Pluto,2°13’,Applying
290,Moon,Square,Mercury,9°42’,Applying
290,Moon,Trine,Venus,6°23’,Applying
290,Moon,Trine,Uranus,0°08’,Separating
290,Mercury,Sextile,Mars,0°24’,Applying
290,Venus,Trine,Uranus,6°32’,Separating
290,Venus,Conjunction,Neptune,5°12’,Applying
290,Jupiter,Trine,Saturn,2°13’,Separating
290,Jupiter,Opposition,Uranus,5°50’,Applying
290,Jupiter,Square,Pluto,0°45’,Applying
290,Uranus,Square,Pluto,5°04’,Applying
291,Sun,Trine,Moon,7°17’,Separating
291,Sun,Opposition,Saturn,1°07’,Applying
291,Sun,Square,Uranus,7°00’,Separating
291,Sun,Conjunction,Pluto,8°26’,Separating
291,Moon,Square,Venus,8°37’,Separating
291,Mercury,Sextile,Venus,1°58’,Applying
291,Mercury,Conjunction,Jupiter,1°02’,Separating
291,Mercury,Trine,Uranus,3°41’,Separating
291,Venus,Sextile,Jupiter,3°01’,Applying
291,Mars,Sextile,Uranus,1°41’,Applying
291,Jupiter,Trine,Uranus,2°38’,Separating
291,Uranus,Square,Pluto,1°26’,Applying
292,Sun,Trine,Saturn,4°29’,Applying
292,Sun,Trine,Pluto,8°58’,Applying
292,Moon,Sextile,Jupiter,1°28’,Applying
292,Moon,Square,Neptune,1°48’,Separating
292,Mercury,Conjunction,Venus,2°55’,Applying
292,Venus,Conjunction,Jupiter,6°09’,Applying
292,Venus,Square,Pluto,6°19’,Applying
292,Mars,Trine,Saturn,6°02’,Separating
292,Mars,Opposition,Uranus,5°30’,Applying
292,Mars,Trine,Pluto,1°33’,Separating
292,Jupiter,Square,Saturn,4°39’,Separating
292,Jupiter,Square,Pluto,0°09’,Separating
292,Saturn,Sextile,Neptune,1°21’,Separating
292,Saturn,Conjunction,Pluto,4°29’,Separating
292,Neptune,Sextile,Pluto,3°07’,Applying
293,Moon,Square,Mercury,6°17’,Applying
293,Moon,Square,Jupiter,9°07’,Applying
293,Moon,Square,Saturn,1°13’,Applying
293,Moon,Opposition,Uranus,1°27’,Separating
293,Moon,Square,Neptune,9°33’,Applying
293,Mercury,Conjunction,Jupiter,2°49’,Applying
293,Mercury,Opposition,Saturn,5°03’,Separating
293,Mercury,Opposition,Neptune,3°15’,Applying
293,Mercury,Trine,Pluto,1°50’,Applying
293,Venus,Trine,Uranus,5°40’,Applying
293,Mars,Square,Pluto,1°11’,Applying
293,Jupiter,Opposition,Neptune,0°26’,Applying
293,Jupiter,Trine,Pluto,0°59’,Separating
293,Saturn,Square,Uranus,2°40’,Applying
293,Neptune,Sextile,Pluto,1°25’,Applying
294,Sun,Sextile,Moon,2°01’,Separating
294,Sun,Conjunction,Venus,5°03’,Applying
294,Sun,Conjunction,Mars,5°28’,Applying
294,Sun,Square,Pluto,8°47’,Applying
294,Moon,Sextile,Mars,3°27’,Applying
294,Moon,Trine,Saturn,8°40’,Applying
294,Mercury,Sextile,Jupiter,3°02’,Separating
294,Mercury,Square,Uranus,6°13’,Separating
294,Mars,Square,Pluto,3°18’,Applying
294,Jupiter,Trine,Saturn,6°10’,Separating
294,Jupiter,Square,Neptune,3°32’,Separating
294,Uranus,Sextile,Neptune,0°21’,Separating
294,Uranus,Conjunction,Pluto,4°54’,Applying
295,Sun,Sextile,Mars,0°06’,Separating
295,Sun,Sextile,Neptune,3°59’,Applying
295,Sun,Conjunction,Pluto,9°31’,Applying
295,Moon,Opposition,Saturn,8°48’,Applying
295,Moon,Square,Neptune,3°38’,Separating
295,Mercury,Square,Mars,2°54’,Applying
295,Venus,Conjunction,Uranus,0°37’,Separating
295,Mars,Trine,Jupiter,6°02’,Separating
295,Mars,Trine,Neptune,4°06’,Applying
296,Sun,Conjunction,Mercury,4°54’,Applying
296,Sun,Trine,Saturn,5°18’,Applying
296,Sun,Trine,Neptune,0°22’,Separating
296,Sun,Opposition,Pluto,3°22’,Separating
296,Moon,Conjunction,Mercury,9°12’,Separating
296,Moon,Conjunction,Venus,4°35’,Applying
296,Moon,Square,Mars,3°23’,Separating
296,Moon,Sextile,Jupiter,3°09’,Separating
296,Moon,Trine,Saturn,8°49’,Separating
296,Mercury,Square,Mars,5°49’,Separating
296,Mercury,Trine,Saturn,0°23’,Separating
296,Mercury,Trine,Neptune,5°17’,Applying
296,Saturn,Trine,Neptune,5°40’,Applying
296,Neptune,Sextile,Pluto,2°59’,Separating
297,Sun,Opposition,Moon,4°54’,Applying
297,Sun,Conjunction,Mars,5°55’,Separating
297,Sun,Opposition,Saturn,1°07’,Separating
297,Sun,Sextile,Uranus,1°15’,Separating
297,Sun,Trine,Neptune,5°48’,Separating
297,Moon,Opposition,Mars,1°00’,Separating
297,Moon,Conjunction,Saturn,3°47’,Applying
297,Moon,Trine,Uranus,3°38’,Applying
297,Moon,Sextile,Neptune,0°54’,Separating
297,Mercury,Conjunction,Jupiter,1°57’,Separating
297,Mercury,Opposition,Pluto,6°34’,Applying
297,Mars,Opposition,Saturn,4°48’,Applying
297,Mars,Trine,Neptune,0°06’,Applying
297,Saturn,Trine,Uranus,0°08’,Applying
297,Uranus,Opposition,Neptune,4°33’,Separating
298,Sun,Conjunction,Jupiter,8°00’,Applying
298,Moon,Conjunction,Mercury,5°49’,Applying
298,Moon,Conjunction,Venus,3°39’,Separating
298,Moon,Conjunction,Mars,8°35’,Applying
298,Moon,Square,Uranus,3°13’,Separating
298,Mercury,Conjunction,Mars,2°45’,Separating
298,Venus,Conjunction,Jupiter,6°56’,Separating
298,Venus,Square,Uranus,0°26’,Applying
298,Jupiter,Sextile,Saturn,1°57’,Applying
298,Saturn,Square,Neptune,4°41’,Separating
298,Uranus,Sextile,Pluto,3°52’,Applying
299,Sun,Square,Pluto,1°45’,Applying
299,Moon,Conjunction,Mercury,0°23’,Applying
299,Moon,Conjunction,Mars,3°34’,Applying
299,Moon,Sextile,Jupiter,4°32’,Applying
299,Moon,Trine,Uranus,5°50’,Applying
299,Mercury,Conjunction,Mars,3°11’,Applying
299,Mercury,Trine,Uranus,5°27’,Applying
299,Venus,Trine,Saturn,3°27’,Separating
299,Venus,Trine,Neptune,1°44’,Separating
299,Venus,Sextile,Pluto,0°27’,Applying
299,Mars,Sextile,Jupiter,0°58’,Applying
299,Mars,Trine,Uranus,2°16’,Applying
299,Jupiter,Opposition,Uranus,1°18’,Applying
299,Saturn,Conjunction,Uranus,6°34’,Applying
299,Saturn,Conjunction,Neptune,1°43’,Separating
299,Saturn,Sextile,Pluto,3°54’,Separating
299,Neptune,Sextile,Pluto,2°11’,Separating
300,Sun,Trine,Moon,2°20’,Applying
300,Sun,Sextile,Jupiter,1°47’,Applying
300,Sun,Square,Saturn,5°34’,Separating
300,Moon,Square,Mercury,6°56’,Separating
300,Moon,Square,Venus,9°09’,Applying
300,Moon,Opposition,Jupiter,4°08’,Applying
300,Moon,Square,Pluto,5°59’,Applying
300,Mercury,Trine,Saturn,3°42’,Applying
300,Venus,Square,Mars,5°57’,Applying
300,Venus,Square,Jupiter,5°01’,Separating
300,Venus,Opposition,Uranus,3°34’,Applying
300,Venus,Conjunction,Pluto,3°10’,Separating
300,Mars,Square,Uranus,2°22’,Applying
300,Mars,Square,Neptune,4°11’,Separating
300,Jupiter,Square,Pluto,1°51’,Applying
300,Uranus,Opposition,Neptune,6°34’,Separating
300,Uranus,Opposition,Pluto,6°44’,Applying
301,Sun,Opposition,Moon,1°27’,Separating
301,Sun,Conjunction,Venus,6°40’,Separating
301,Sun,Trine,Jupiter,3°32’,Applying
301,Sun,Sextile,Saturn,1°43’,Applying
301,Sun,Square,Neptune,1°33’,Separating
301,Moon,Opposition,Venus,5°12’,Applying
301,Moon,Sextile,Jupiter,2°04’,Applying
301,Moon,Trine,Saturn,0°16’,Applying
301,Moon,Square,Neptune,3°01’,Separating
301,Mercury,Square,Jupiter,4°50’,Separating
301,Mercury,Square,Saturn,6°38’,Separating
301,Mercury,Trine,Uranus,2°40’,Separating
301,Venus,Trine,Jupiter,3°07’,Separating
301,Jupiter,Opposition,Saturn,1°48’,Applying
302,Sun,Conjunction,Mercury,8°29’,Separating
302,Moon,Square,Mercury,8°17’,Separating
302,Moon,Square,Jupiter,7°09’,Applying
302,Moon,Trine,Saturn,0°53’,Applying
302,Moon,Square,Uranus,0°14’,Applying
302,Moon,Trine,Pluto,7°42’,Separating
302,Mercury,Sextile,Mars,2°14’,Separating
302,Venus,Sextile,Uranus,3°16’,Applying
302,Mars,Square,Neptune,0°06’,Applying
302,Jupiter,Conjunction,Uranus,6°55’,Separating
302,Neptune,Sextile,Pluto,2°42’,Separating
303,Sun,Conjunction,Mercury,3°43’,Applying
303,Sun,Square,Mars,3°41’,Applying
303,Sun,Conjunction,Pluto,6°00’,Separating
303,Moon,Square,Mars,8°59’,Separating
303,Moon,Trine,Jupiter,2°56’,Applying
303,Moon,Sextile,Saturn,5°26’,Separating
303,Moon,Conjunction,Uranus,7°45’,Applying
303,Mercury,Sextile,Neptune,2°36’,Separating
303,Mercury,Conjunction,Pluto,2°16’,Separating
303,Venus,Sextile,Mars,1°55’,Separating
303,Jupiter,Trine,Uranus,4°48’,Separating
303,Neptune,Sextile,Pluto,0°19’,Separating
304,Moon,Sextile,Venus,5°27’,Applying
304,Moon,Sextile,Mars,4°46’,Separating
304,Moon,Square,Uranus,7°11’,Separating
304,Moon,Sextile,Neptune,1°00’,Applying
304,Mercury,Conjunction,Mars,3°19’,Applying
304,Mercury,Square,Pluto,6°43’,Applying
304,Venus,Square,Jupiter,5°35’,Separating
304,Venus,Trine,Neptune,4°26’,Separating
304,Venus,Square,Pluto,6°50’,Separating
304,Mars,Square,Jupiter,4°37’,Applying
304,Mars,Trine,Neptune,5°47’,Applying
304,Mars,Square,Pluto,3°23’,Applying
304,Jupiter,Conjunction,Pluto,1°14’,Separating
304,Saturn,Opposition,Uranus,5°37’,Separating
304,Uranus,Trine,Pluto,5°48’,Applying
305,Sun,Square,Moon,5°50’,Separating
305,Sun,Square,Mars,0°29’,Separating
305,Sun,Square,Pluto,5°59’,Separating
305,Moon,Trine,Mercury,8°37’,Separating
305,Moon,Sextile,Venus,3°18’,Applying
305,Moon,Conjunction,Mars,6°19’,Separating
305,Moon,Sextile,Jupiter,2°11’,Applying
305,Moon,Trine,Saturn,6°58’,Separating
305,Mercury,Trine,Mars,2°17’,Applying
305,Mercury,Trine,Saturn,1°39’,Applying
305,Mercury,Trine,Neptune,6°03’,Separating
305,Mercury,Sextile,Pluto,3°12’,Separating
305,Venus,Conjunction,Jupiter,1°07’,Separating
305,Mars,Trine,Saturn,0°38’,Separating
305,Mars,Opposition,Pluto,5°30’,Separating
305,Uranus,Conjunction,Neptune,6°12’,Separating
305,Neptune,Sextile,Pluto,2°51’,Separating
306,Sun,Conjunction,Venus,3°25’,Separating
306,Sun,Conjunction,Jupiter,1°28’,Separating
306,Sun,Opposition,Uranus,7°21’,Applying
306,Sun,Square,Neptune,7°57’,Separating
306,Moon,Square,Mercury,1°31’,Applying
306,Moon,Square,Mars,2°14’,Separating
306,Moon,Square,Saturn,4°33’,Separating
306,Moon,Opposition,Neptune,4°28’,Applying
306,Moon,Trine,Pluto,0°16’,Applying
306,Mercury,Conjunction,Mars,3°46’,Applying
306,Mercury,Conjunction,Saturn,6°05’,Applying
306,Mercury,Square,Neptune,2°56’,Separating
306,Venus,Conjunction,Jupiter,4°54’,Separating
306,Venus,Opposition,Uranus,3°55’,Applying
306,Mars,Conjunction,Saturn,2°18’,Separating
306,Mars,Square,Neptune,6°42’,Applying
306,Jupiter,Square,Neptune,6°28’,Separating
307,Sun,Square,Moon,9°40’,Separating
307,Sun,Sextile,Saturn,3°41’,Applying
307,Sun,Trine,Neptune,2°08’,Separating
307,Sun,Square,Pluto,2°33’,Applying
307,Moon,Square,Mercury,6°34’,Applying
307,Moon,Sextile,Venus,1°37’,Applying
307,Moon,Opposition,Jupiter,9°00’,Applying
307,Moon,Conjunction,Pluto,7°07’,Separating
307,Mercury,Square,Jupiter,2°25’,Applying
307,Venus,Square,Uranus,0°30’,Separating
308,Sun,Conjunction,Mercury,9°07’,Applying
308,Sun,Opposition,Neptune,1°08’,Applying
308,Sun,Trine,Pluto,1°51’,Separating
308,Moon,Sextile,Mars,2°24’,Separating
308,Moon,Sextile,Saturn,3°20’,Separating
308,Venus,Trine,Uranus,5°51’,Separating
308,Venus,Square,Pluto,4°58’,Separating
308,Mars,Conjunction,Saturn,0°56’,Separating
308,Jupiter,Trine,Uranus,2°43’,Applying
308,Jupiter,Square,Pluto,3°35’,Applying
308,Neptune,Sextile,Pluto,2°59’,Applying
